"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7020","deleteTestPlan","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.TestPlanTest","Surefire test","tests.ui.TestPlanTest","deleteTestPlan"
"","1","Удаление проекта","Surefire suite","2026-07-18","broken","2026-07-18","tests.api.ProjectAPITest","Surefire test","tests.api.ProjectAPITest","deleteProject"
"","7766","createQuickTestCase","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.TestCaseTest","Surefire test","tests.ui.TestCaseTest","createQuickTestCase"
"","2177","changeValidProfilePicture","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.ChangeProfileSettingsTest","Surefire test","tests.ui.ChangeProfileSettingsTest","changeValidProfilePicture"
"","24096","cloneTestPlan","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.TestPlanTest","Surefire test","tests.ui.TestPlanTest","cloneTestPlan"
"","3428","createSuite","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createSuite"
"","2920","loginWithNegativeCred","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","loginWithNegativeCred"
"","2777","loginWithNegativeCred","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","loginWithNegativeCred"
"","2743","loginWithNegativeCred","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","loginWithNegativeCred"
"","3465","cancelCreateSuite","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","cancelCreateSuite"
"","4610","loginWithPositiveCred","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","loginWithPositiveCred"
"","1","deleteCase","Surefire suite","2026-07-18","broken","2026-07-18","tests.api.CaseAPITest","Surefire test","tests.api.CaseAPITest","deleteCase"
"","1649","resetPasswordWithInvalidEmailValue","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.ForgotPasswordTest","Surefire test","tests.ui.ForgotPasswordTest","resetPasswordWithInvalidEmailValue"
"","2","checkUpdateCase","Surefire suite","2026-07-18","skipped","2026-07-18","tests.api.CaseAPITest","Surefire test","tests.api.CaseAPITest","checkUpdateCase"
"","0","setUp","Surefire suite","2026-07-18","broken","2026-07-18","tests.api.CaseAPITest","Surefire test","tests.api.CaseAPITest","setUp"
"","4009","sortAZProjects","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.ProjectSortingTest","Surefire test","tests.ui.ProjectSortingTest","sortAZProjects"
"","4","checkCreateCase","Surefire suite","2026-07-18","skipped","2026-07-18","tests.api.CaseAPITest","Surefire test","tests.api.CaseAPITest","checkCreateCase"
"","11817","resetPasswordWithValidEmail","Surefire suite","2026-07-18","failed","2026-07-18","tests.ui.ForgotPasswordTest","Surefire test","tests.ui.ForgotPasswordTest","resetPasswordWithValidEmail"
"","6194","createTestPlan","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.TestPlanTest","Surefire test","tests.ui.TestPlanTest","createTestPlan"
"","1351","changeRowsCountPerPage","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.ProjectSortingTest","Surefire test","tests.ui.ProjectSortingTest","changeRowsCountPerPage"
"","3681","sortZAProjects","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.ProjectSortingTest","Surefire test","tests.ui.ProjectSortingTest","sortZAProjects"
"","1347","resetPasswordWithEmptyEmail","Surefire suite","2026-07-18","passed","2026-07-18","tests.ui.ForgotPasswordTest","Surefire test","tests.ui.ForgotPasswordTest","resetPasswordWithEmptyEmail"
