"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","resetPasswordWithEmptyEmail","Surefire suite","2026-07-12","skipped","2026-07-12","tests.ui.ForgotPasswordTest","Surefire test","tests.ui.ForgotPasswordTest","resetPasswordWithEmptyEmail"
"","190","changeRowsCountPerPage","Surefire suite","2026-07-12","broken","2026-07-12","tests.ui.ProjectSortingTest","Surefire test","tests.ui.ProjectSortingTest","changeRowsCountPerPage"
"","0","tearDown","Surefire suite","2026-07-12","broken","2026-07-12","tests.ui.ChangeProfileSettingsTest","Surefire test","tests.ui.ChangeProfileSettingsTest","tearDown"
"","434","checkCreateCase","Surefire suite","2026-07-12","passed","2026-07-12","tests.api.CaseAPITest","Surefire test","tests.api.CaseAPITest","checkCreateCase"
"","0","loginWithNegativeCred","Surefire suite","2026-07-12","skipped","2026-07-12","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","loginWithNegativeCred"
"","191","logOutTest","Surefire suite","2026-07-12","broken","2026-07-12","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","logOutTest"
"","1","deleteSuite","Surefire suite","2026-07-12","skipped","2026-07-12","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","deleteSuite"
"","0","resetPasswordWithValidEmail","Surefire suite","2026-07-12","skipped","2026-07-12","tests.ui.ForgotPasswordTest","Surefire test","tests.ui.ForgotPasswordTest","resetPasswordWithValidEmail"
"","0","tearDown","Surefire suite","2026-07-12","broken","2026-07-12","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","tearDown"
"","0","createTestCase","Surefire suite","2026-07-12","skipped","2026-07-12","tests.ui.TestCaseTest","Surefire test","tests.ui.TestCaseTest","createTestCase"
"","188","cancelCreateProject","Surefire suite","2026-07-12","broken","2026-07-12","tests.ui.TestCaseTest","Surefire test","tests.ui.TestCaseTest","cancelCreateProject"
"","0","sortZAProjects","Surefire suite","2026-07-12","skipped","2026-07-12","tests.ui.ProjectSortingTest","Surefire test","tests.ui.ProjectSortingTest","sortZAProjects"
"","3938","checkCreateProject","Surefire suite","2026-07-12","passed","2026-07-12","tests.api.ProjectAPITest","Surefire test","tests.api.ProjectAPITest","checkCreateProject"
"","207","cloneTestPlan","Surefire suite","2026-07-12","broken","2026-07-12","tests.ui.TestPlanTest","Surefire test","tests.ui.TestPlanTest","cloneTestPlan"
"","191","goToTheLogInPage","Surefire suite","2026-07-12","broken","2026-07-12","tests.ui.ForgotPasswordTest","Surefire test","tests.ui.ForgotPasswordTest","goToTheLogInPage"
"","206","cancelCreateSuite","Surefire suite","2026-07-12","broken","2026-07-12","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","cancelCreateSuite"
"","362","checkUpdateCase","Surefire suite","2026-07-12","passed","2026-07-12","tests.api.CaseAPITest","Surefire test","tests.api.CaseAPITest","checkUpdateCase"
"","0","createSuite","Surefire suite","2026-07-12","skipped","2026-07-12","tests.ui.SuiteTest","Surefire test","tests.ui.SuiteTest","createSuite"
"","0","resetPasswordWithInvalidEmailValue","Surefire suite","2026-07-12","skipped","2026-07-12","tests.ui.ForgotPasswordTest","Surefire test","tests.ui.ForgotPasswordTest","resetPasswordWithInvalidEmailValue"
"","191","createQuickTestCase","Surefire suite","2026-07-12","broken","2026-07-12","tests.ui.TestCaseTest","Surefire test","tests.ui.TestCaseTest","createQuickTestCase"
"","1","tearDown","Surefire suite","2026-07-12","broken","2026-07-12","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","tearDown"
"","4840","cancelCreateProject","Surefire suite","2026-07-12","broken","2026-07-12","tests.ui.TestPlanTest","Surefire test","tests.ui.TestPlanTest","cancelCreateProject"
"","204","checkCreateProject","Surefire suite","2026-07-12","broken","2026-07-12","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","checkCreateProject"
"","0","loginWithNegativeCred","Surefire suite","2026-07-12","skipped","2026-07-12","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","loginWithNegativeCred"
